,date,KRX_close,KRX_vol,KRX_change,hynix_close,hynix_vol,hynix_change
3107,2014-07-06,,,,,,
3108,2014-07-07,"1,946.61","19,700,900",0.72,"51,600","2,222,399",2.38
3109,2014-07-08,"1,951.13","16,946,500",0.23,"51,900","2,207,233",0.58
3110,2014-07-09,"1,936.24","17,395,400",-0.76,"49,750","4,902,932",-4.14
3111,2014-07-10,"1,924.22","12,117,600",-0.62,"49,300","2,652,157",-0.9
3112,2014-07-11,"1,905.44","9,820,600",-0.98,"48,950","2,438,265",-0.71
3113,2014-07-12,,,,,,
3114,2014-07-13,,,,,,
3115,2014-07-14,"1,917.10","8,929,000",0.61,"49,350","2,127,881",0.82
3116,2014-07-15,"1,929.89","8,327,200",0.67,"49,750","1,757,915",0.81
3117,2014-07-16,"1,936.31","9,368,600",0.33,"51,000","2,314,317",2.51
3118,2014-07-17,"1,954.73","13,444,400",0.95,"51,500","3,615,315",0.98
3119,2014-07-18,"1,942.22","8,958,100",-0.64,"50,800","2,334,689",-1.36
3120,2014-07-19,,,,,,
3121,2014-07-20,,,,,,
3122,2014-07-21,"1,940.81","7,817,800",-0.07,"50,500","1,627,408",-0.59
3123,2014-07-22,"1,954.70","7,746,600",0.72,"51,000","2,319,621",0.99
3124,2014-07-23,"1,937.08","10,645,000",-0.9,"49,450","2,861,486",-3.04
3125,2014-07-24,"1,918.53","13,922,500",-0.96,"47,550","7,777,210",-3.84
3126,2014-07-25,"1,912.92","10,454,900",-0.29,"47,500","4,385,822",-0.11
3127,2014-07-26,,,,,,
3128,2014-07-27,,,,,,
3129,2014-07-28,"1,880.25","13,002,900",-1.71,"46,550","5,195,081",-2.0
3130,2014-07-29,"1,836.23","17,947,800",-2.34,"44,400","8,507,170",-4.62
3131,2014-07-30,"1,855.93","14,493,100",1.07,"46,750","6,237,617",5.29
3132,2014-07-31,"1,793.53","20,528,500",-3.36,"45,450","5,587,330",-2.78
3133,2014-08-01,"1,797.67","13,924,100",0.23,"46,300","5,318,497",1.87
3134,2014-08-02,,,,,,
3135,2014-08-03,,,,,,
3136,2014-08-04,"1,834.21","9,027,300",2.03,"47,850","3,226,358",3.35
3137,2014-08-05,"1,817.45","12,046,000",-0.91,"47,300","3,424,229",-1.15
3138,2014-08-06,"1,776.70","25,019,600",-2.24,"45,400","14,682,581",-4.02
3139,2014-08-07,"1,772.34","13,680,200",-0.25,"45,200","3,846,213",-0.44
3140,2014-08-08,"1,744.86","12,644,200",-1.55,"44,200","6,182,189",-2.21
3141,2014-08-09,,,,,,
3142,2014-08-10,,,,,,
3143,2014-08-11,"1,767.16","10,813,700",1.28,"45,000","3,098,675",1.81
3144,2014-08-12,"1,747.53","12,060,400",-1.11,"43,250","5,457,423",-3.89
3145,2014-08-13,"1,767.71","10,726,500",1.15,"43,900","3,848,799",1.5
3146,2014-08-14,"1,778.37","13,621,500",0.6,"43,550","3,825,576",-0.8
3147,2014-08-15,,,,,,
3148,2014-08-16,,,,,,
3149,2014-08-17,,,,,,
3150,2014-08-18,"1,772.38","10,166,300",-0.34,"43,850","2,842,982",0.69
3151,2014-08-19,"1,769.35","9,311,100",-0.17,"43,800","3,046,890",-0.11
3152,2014-08-20,"1,796.01","11,670,700",1.51,"45,350","3,912,499",3.54
3153,2014-08-21,"1,797.53","15,334,400",0.08,"45,850","4,749,347",1.1
3154,2014-08-22,"1,803.73","11,772,600",0.34,"45,950","2,874,325",0.22
3155,2014-08-23,,,,,,
3156,2014-08-24,,,,,,
3157,2014-08-25,"1,810.32","9,866,000",0.37,"47,150","3,083,363",2.61
3158,2014-08-26,"1,794.63","8,358,400",-0.87,"46,700","2,110,839",-0.95
3159,2014-08-27,"1,792.93","11,099,100",-0.09,"45,350","3,858,033",-2.89
3160,2014-08-28,"1,800.72","9,593,700",0.43,"45,600","3,705,945",0.55
3161,2014-08-29,"1,802.23","9,833,700",0.08,"45,400","2,167,684",-0.44
3162,2014-08-30,,,,,,
3163,2014-08-31,,,,,,
3164,2014-09-01,"1,774.85","8,511,600",-1.52,"44,500","1,892,686",-1.98
3165,2014-09-02,"1,757.24","8,278,900",-0.99,"44,050","2,171,185",-1.01
3166,2014-09-03,"1,723.14","14,984,700",-1.94,"41,800","8,149,751",-5.11
3167,2014-09-04,"1,733.35","10,869,800",0.59,"42,050","3,744,556",0.6
3168,2014-09-05,"1,752.13","7,483,800",1.08,"43,200","3,074,526",2.73
3169,2014-09-06,,,,,,
3170,2014-09-07,,,,,,
3171,2014-09-08,,,,,,
3172,2014-09-09,,,,,,
3173,2014-09-10,,,,,,
3174,2014-09-11,"1,762.05","13,871,400",0.57,"43,850","5,791,277",1.5
3175,2014-09-12,"1,767.24","6,469,300",0.29,"44,500","1,445,681",1.48
3176,2014-09-13,,,,,,
3177,2014-09-14,,,,,,
3178,2014-09-15,"1,736.76","6,479,900",-1.72,"42,800","2,371,058",-3.82
3179,2014-09-16,"1,749.54","7,131,900",0.74,"43,500","2,247,094",1.64
3180,2014-09-17,"1,761.98","8,961,200",0.71,"44,100","2,721,126",1.38
3181,2014-09-18,"1,742.09","6,779,900",-1.13,"42,900","1,766,197",-2.72
3182,2014-09-19,"1,754.16","6,718,800",0.69,"44,000","2,586,406",2.56
3183,2014-09-20,,,,,,
3184,2014-09-21,,,,,,
3185,2014-09-22,"1,730.12","6,166,400",-1.37,"43,250","1,476,639",-1.7
3186,2014-09-23,"1,705.92","7,435,800",-1.4,"42,500","2,203,104",-1.73
3187,2014-09-24,"1,716.78","8,374,000",0.64,"44,200","3,922,847",4.0
3188,2014-09-25,"1,719.25","9,133,800",0.14,"44,600","3,632,706",0.9
3189,2014-09-26,"1,729.92","9,279,800",0.62,"45,600","3,154,902",2.24
3190,2014-09-27,,,,,,
3191,2014-09-28,,,,,,
3192,2014-09-29,"1,727.79","10,402,400",-0.12,"47,150","4,912,552",3.4
3193,2014-09-30,"1,715.37","10,221,700",-0.72,"46,750","3,038,001",-0.85
3194,2014-10-01,"1,684.54","10,676,100",-1.8,"46,400","2,482,308",-0.75
3195,2014-10-02,"1,698.47","9,974,600",0.83,"47,100","2,952,839",1.51
3196,2014-10-03,,,,,,
3197,2014-10-04,,,,,,
3198,2014-10-05,,,,,,
3199,2014-10-06,"1,697.79","14,323,000",-0.04,"44,700","7,288,648",-5.1
3200,2014-10-07,"1,705.59","12,532,800",0.46,"44,700","5,680,210",0.0
3201,2014-10-08,"1,712.99","9,034,500",0.43,"44,150","2,053,318",-1.23
3202,2014-10-09,,,,,,
3203,2014-10-10,"1,683.40","10,699,300",-1.73,"42,200","4,630,979",-4.42
3204,2014-10-11,,,,,,
3205,2014-10-12,,,,,,
3206,2014-10-13,"1,629.96","13,697,000",-3.17,"41,700","4,361,715",-1.18
3207,2014-10-14,"1,664.87","8,316,400",2.14,"43,300","2,953,492",3.84
3208,2014-10-15,"1,663.40","7,099,800",-0.09,"43,400","2,372,222",0.23
3209,2014-10-16,"1,658.40","8,022,100",-0.3,"45,100","3,553,225",3.92
3210,2014-10-17,"1,631.28","8,591,600",-1.64,"44,100","2,900,418",-2.22
3211,2014-10-18,,,,,,
3212,2014-10-19,,,,,,
3213,2014-10-20,"1,658.17","6,216,800",1.65,"44,900","1,788,929",1.81
3214,2014-10-21,"1,667.49","6,770,000",0.56,"45,250","2,147,556",0.78
3215,2014-10-22,"1,704.28","8,735,100",2.21,"46,300","2,420,313",2.32
3216,2014-10-23,"1,705.57","7,275,100",0.08,"45,500","1,829,919",-1.73
3217,2014-10-24,"1,678.67","12,341,500",-1.58,"45,300","2,214,244",-0.44
3218,2014-10-25,,,,,,
3219,2014-10-26,,,,,,
3220,2014-10-27,"1,668.55","7,071,600",-0.6,"44,600","1,722,449",-1.55
3221,2014-10-28,"1,682.66","7,589,400",0.85,"46,000","2,907,131",3.14
3222,2014-10-29,"1,703.79","8,103,300",1.26,"47,000","2,638,547",2.17
3223,2014-10-30,"1,731.87","9,237,300",1.65,"47,200","2,924,313",0.43
3224,2014-10-31,"1,767.98","8,212,000",2.09,"47,450","2,577,692",0.53
3225,2014-11-01,,,,,,
3226,2014-11-02,,,,,,
3227,2014-11-03,"1,747.31","9,265,000",-1.17,"48,050","2,388,430",1.26
3228,2014-11-04,"1,730.44","10,695,400",-0.97,"47,450","1,888,587",-1.25
3229,2014-11-05,"1,726.35","8,245,300",-0.24,"47,200","1,617,220",-0.53
3230,2014-11-06,"1,720.32","8,053,000",-0.35,"47,950","1,555,748",1.59
3231,2014-11-07,"1,739.43","8,051,600",1.11,"47,400","1,624,430",-1.15
3232,2014-11-08,,,,,,
3233,2014-11-09,,,,,,
3234,2014-11-10,"1,768.38","6,591,000",1.66,"47,550","1,583,801",0.32
3235,2014-11-11,"1,768.07","7,522,500",-0.02,"47,600","1,558,513",0.11
3236,2014-11-12,"1,776.42","7,784,000",0.47,"48,100","1,960,104",1.05
3237,2014-11-13,"1,767.08","5,752,700",-0.53,"48,100","1,421,799",0.0
3238,2014-11-14,"1,760.75","7,270,300",-0.36,"49,200","2,592,089",2.29
3239,2014-11-15,,,,,,
3240,2014-11-16,,,,,,
3241,2014-11-17,"1,710.51","10,360,800",-2.85,"45,900","5,493,082",-6.71
3242,2014-11-18,"1,725.31","7,257,400",0.87,"46,400","2,798,997",1.09
3243,2014-11-19,"1,750.91","7,379,200",1.48,"47,150","1,813,849",1.62
3244,2014-11-20,"1,750.97","6,284,400",0.0,"47,250","1,104,697",0.21
3245,2014-11-21,"1,748.15","5,851,400",-0.16,"46,450","1,839,020",-1.69
3246,2014-11-22,,,,,,
3247,2014-11-23,,,,,,
3248,2014-11-24,"1,757.67","7,263,500",0.54,"47,100","1,416,719",1.4
3249,2014-11-25,"1,764.85","9,346,600",0.41,"48,500","2,680,733",2.97
3250,2014-11-26,"1,780.17","5,434,500",0.87,"48,600","914,772",0.21
3251,2014-11-27,"1,796.25","7,320,800",0.9,"47,850","1,558,962",-1.54
3252,2014-11-28,"1,805.17","5,314,400",0.5,"48,050","1,131,555",0.42
3253,2014-11-29,,,,,,
3254,2014-11-30,,,,,,
3255,2014-12-01,"1,800.73","5,359,000",-0.25,"47,950","1,444,205",-0.21
3256,2014-12-02,"1,796.33","5,120,600",-0.24,"47,700","1,417,999",-0.52
3257,2014-12-03,"1,807.75","4,966,500",0.64,"48,050","1,199,173",0.73
3258,2014-12-04,"1,824.75","5,079,400",0.94,"48,700","1,438,113",1.35
3259,2014-12-05,"1,825.67","7,004,200",0.05,"48,350","1,335,134",-0.72
3260,2014-12-06,,,,,,
3261,2014-12-07,,,,,,
3262,2014-12-08,"1,837.81","6,001,400",0.66,"48,650","2,243,336",0.62
3263,2014-12-09,"1,845.77","6,916,800",0.43,"49,450","2,775,375",1.64
3264,2014-12-10,"1,821.94","5,382,900",-1.29,"48,850","1,590,462",-1.21
3265,2014-12-11,"1,798.02","7,295,300",-1.31,"47,200","2,702,767",-3.38
3266,2014-12-12,"1,783.99","6,570,400",-0.78,"47,550","1,602,103",0.74
3267,2014-12-13,,,,,,
3268,2014-12-14,,,,,,
3269,2014-12-15,"1,784.09","5,612,700",0.01,"47,650","1,182,288",0.21
3270,2014-12-16,"1,764.86","7,599,900",-1.08,"46,500","2,486,899",-2.41
3271,2014-12-17,"1,755.21","6,067,900",-0.55,"46,700","1,652,948",0.43
3272,2014-12-18,"1,765.24","6,128,200",0.57,"47,700","1,542,575",2.14
3273,2014-12-19,"1,818.52","6,440,800",3.02,"48,500","1,910,410",1.68
3274,2014-12-20,,,,,,
3275,2014-12-21,,,,,,
3276,2014-12-22,"1,834.34","4,895,400",0.87,"48,250","1,159,184",-0.52
3277,2014-12-23,"1,852.42","13,893,000",0.99,"47,450","1,169,038",-1.66
3278,2014-12-24,"1,851.78","13,381,000",-0.03,"47,800","842,562",0.74
3279,2014-12-25,,,,,,
3280,2014-12-26,"1,849.94","7,303,100",-0.1,"47,000","1,474,213",-1.67
3281,2014-12-27,,,,,,
3282,2014-12-28,,,,,,
3283,2014-12-29,"1,881.46","8,482,900",1.7,"48,050","1,750,952",2.23
3284,2014-12-30,"1,876.74","6,506,100",-0.25,"47,750","1,159,390",-0.62
3285,2014-12-31,,,,,,
3286,2015-01-01,,,,,,
3287,2015-01-02,"1,899.87","8,044,200",1.23,"47,750","1,155,944",0.0
3288,2015-01-03,,,,,,
3289,2015-01-04,,,,,,
3290,2015-01-05,"1,900.80","6,896,300",0.05,"47,650","1,409,146",-0.21
3291,2015-01-06,"1,879.90","7,435,600",-1.1,"47,500","1,661,196",-0.31
3292,2015-01-07,"1,879.80","7,458,800",-0.01,"47,400","1,821,266",-0.21
3293,2015-01-08,"1,921.14","13,573,800",2.2,"49,950","5,006,675",5.38
3294,2015-01-09,"1,940.86","12,693,200",1.03,"49,700","3,313,929",-0.5
3295,2015-01-10,,,,,,
3296,2015-01-11,,,,,,
3297,2015-01-12,"1,949.94","8,260,700",0.47,"50,300","1,709,997",1.21
3298,2015-01-13,"1,926.83","8,993,300",-1.19,"49,000","3,047,952",-2.58
3299,2015-01-14,"1,921.05","6,632,600",-0.3,"48,900","2,241,954",-0.2
3300,2015-01-15,"1,921.78","6,026,800",0.04,"49,500","1,468,474",1.23
3301,2015-01-16,"1,889.99","10,635,200",-1.65,"47,450","4,820,176",-4.14
3302,2015-01-17,,,,,,
3303,2015-01-18,,,,,,
3304,2015-01-19,"1,897.87","7,846,300",0.42,"47,000","3,180,759",-0.95
3305,2015-01-20,"1,910.48","6,751,700",0.66,"47,050","2,211,331",0.11
3306,2015-01-21,"1,945.01","8,420,100",1.81,"48,050","2,156,709",2.13
3307,2015-01-22,"1,928.32","9,861,800",-0.86,"47,000","2,905,955",-2.19
3308,2015-01-23,"1,944.61","7,178,900",0.84,"47,500","1,572,903",1.06
3309,2015-01-24,,,,,,
3310,2015-01-25,,,,,,
3311,2015-01-26,"1,943.67","7,515,900",-0.05,"48,250","1,410,144",1.58
3312,2015-01-27,"1,952.64","6,492,700",0.46,"49,150","2,292,330",1.87
3313,2015-01-28,"1,939.42","7,260,500",-0.68,"49,200","2,333,159",0.1
3314,2015-01-29,"1,918.73","9,600,000",-1.07,"47,400","5,020,783",-3.66
3315,2015-01-30,"1,915.80","7,773,600",-0.15,"47,650","2,743,159",0.53
3316,2015-01-31,,,,,,
3317,2015-02-01,,,,,,
3318,2015-02-02,"1,899.13","7,097,400",-0.87,"46,600","3,258,140",-2.2
3319,2015-02-03,"1,901.81","6,442,400",0.14,"46,700","2,513,399",0.21
3320,2015-02-04,"1,898.30","9,065,100",-0.18,"47,300","1,823,018",1.28
3321,2015-02-05,"1,888.02","17,072,300",-0.54,"47,150","1,984,849",-0.32
3322,2015-02-06,"1,886.39","15,926,900",-0.09,"45,500","4,547,785",-3.5
3323,2015-02-07,,,,,,
3324,2015-02-08,,,,,,
3325,2015-02-09,"1,876.98","13,013,200",-0.5,"45,200","2,741,040",-0.66
3326,2015-02-10,"1,879.32","15,048,000",0.12,"45,150","2,254,222",-0.11
3327,2015-02-11,"1,914.08","10,682,700",1.85,"46,850","3,231,887",3.77
3328,2015-02-12,"1,909.18","11,337,200",-0.26,"46,650","1,903,965",-0.43
3329,2015-02-13,"1,929.19","16,138,700",1.05,"47,050","1,354,556",0.86
3330,2015-02-14,,,,,,
3331,2015-02-15,,,,,,
3332,2015-02-16,"1,924.54","9,622,200",-0.24,"47,500","1,534,022",0.96
3333,2015-02-17,"1,919.50","11,488,800",-0.26,"46,450","1,677,139",-2.21
3334,2015-02-18,,,,,,
3335,2015-02-19,,,,,,
3336,2015-02-20,,,,,,
3337,2015-02-21,,,,,,
3338,2015-02-22,,,,,,
3339,2015-02-23,"1,938.93","8,943,100",1.01,"47,200","2,273,267",1.61
3340,2015-02-24,"1,949.19","10,187,100",0.53,"47,600","1,880,503",0.85
3341,2015-02-25,"1,934.42","9,801,100",-0.76,"46,500","2,633,709",-2.31
3342,2015-02-26,"1,934.28","7,956,100",-0.01,"47,100","1,938,544",1.29
3343,2015-02-27,"1,949.80","11,642,800",0.8,"46,600","2,344,677",-1.06
3344,2015-02-28,,,,,,
3345,2015-03-01,,,,,,
3346,2015-03-02,"1,982.77","14,810,500",1.69,"46,850","2,246,166",0.54
3347,2015-03-03,"1,989.12","10,664,600",0.32,"47,300","2,100,433",0.96
3348,2015-03-04,"1,995.30","13,401,700",0.31,"45,900","4,160,256",-2.96
3349,2015-03-05,"1,997.19","13,134,700",0.09,"45,500","2,214,809",-0.87
3350,2015-03-06,"2,019.95","12,271,300",1.14,"46,200","1,877,771",1.54
3351,2015-03-07,,,,,,
3352,2015-03-08,,,,,,
3353,2015-03-09,"1,982.31","10,723,800",-1.86,"45,100","3,175,721",-2.38
3354,2015-03-10,"1,962.25","13,255,900",-1.01,"44,150","5,232,109",-2.11
3355,2015-03-11,"1,967.53","11,566,900",0.27,"43,400","4,527,681",-1.7
3356,2015-03-12,"1,963.33","11,653,300",-0.21,"43,250","3,929,253",-0.35
3357,2015-03-13,"1,976.48","8,377,900",0.67,"44,100","1,962,212",1.97
3358,2015-03-14,,,,,,
3359,2015-03-15,,,,,,
3360,2015-03-16,"1,981.25","10,200,000",0.24,"45,800","4,031,380",3.85
3361,2015-03-17,"1,997.20","7,759,400",0.81,"46,250","2,790,117",0.98
3362,2015-03-18,"1,991.48","10,229,400",-0.29,"46,250","2,790,286",0.0
3363,2015-03-19,"1,961.31","10,832,700",-1.51,"46,400","1,983,215",0.32
3364,2015-03-20,"1,972.14","9,767,000",0.55,"46,850","1,948,819",0.97
3365,2015-03-21,,,,,,
3366,2015-03-22,,,,,,
3367,2015-03-23,"1,996.92","10,745,900",1.26,"48,150","3,781,841",2.77
3368,2015-03-24,"2,001.73","8,118,400",0.24,"48,000","2,155,547",-0.31
3369,2015-03-25,"2,015.70","8,106,000",0.7,"48,300","1,830,867",0.63
3370,2015-03-26,"1,959.49","9,982,000",-2.79,"47,000","4,469,503",-2.69
3371,2015-03-27,"1,947.18","11,386,300",-0.63,"45,800","4,492,231",-2.55
3372,2015-03-28,,,,,,
3373,2015-03-29,,,,,,
3374,2015-03-30,"1,976.48","7,740,200",1.5,"45,500","2,776,997",-0.66
3375,2015-03-31,"1,973.44","8,326,800",-0.15,"45,550","2,399,612",0.11
3376,2015-04-01,"1,945.48","7,711,900",-1.42,"45,000","2,051,147",-1.21
3377,2015-04-02,"1,929.59","9,598,400",-0.82,"44,800","3,148,519",-0.44
3378,2015-04-03,"1,936.56","9,005,700",0.36,"44,200","2,834,100",-1.34
3379,2015-04-04,,,,,,
3380,2015-04-05,,,,,,
3381,2015-04-06,"1,957.22","8,310,600",1.07,"44,750","2,068,077",1.24
3382,2015-04-07,"1,935.74","9,720,200",-1.1,"43,950","3,691,912",-1.79
3383,2015-04-08,"1,922.37","11,245,100",-0.69,"42,600","5,694,496",-3.07
3384,2015-04-09,"1,932.36","13,691,800",0.52,"41,900","5,892,744",-1.64
3385,2015-04-10,"1,963.24","13,562,200",1.6,"43,600","6,518,647",4.06
3386,2015-04-11,,,,,,
3387,2015-04-12,,,,,,
3388,2015-04-13,"1,959.34","11,714,800",-0.2,"44,200","3,362,917",1.38
3389,2015-04-14,"1,929.62","14,814,300",-1.52,"44,000","2,134,645",-0.45
3390,2015-04-15,"1,926.64","9,263,900",-0.15,"44,300","2,146,331",0.68
3391,2015-04-16,"1,943.34","9,347,100",0.87,"44,500","2,096,120",0.45
3392,2015-04-17,"1,936.93","10,559,400",-0.33,"44,550","2,153,757",0.11
3393,2015-04-18,,,,,,
3394,2015-04-19,,,,,,
3395,2015-04-20,"1,919.48","9,688,900",-0.9,"44,250","2,355,455",-0.67
3396,2015-04-21,"1,939.24","11,312,900",1.03,"45,150","3,270,598",2.03
3397,2015-04-22,"1,932.46","17,684,900",-0.35,"45,250","3,816,002",0.22
3398,2015-04-23,"1,981.43","26,479,000",2.53,"45,800","4,995,010",1.22
3399,2015-04-24,"1,964.57","19,333,800",-0.85,"47,200","4,400,132",3.06
3400,2015-04-25,,,,,,
3401,2015-04-26,,,,,,
3402,2015-04-27,"1,959.11","12,870,300",-0.28,"45,800","3,688,453",-2.97
3403,2015-04-28,"1,967.60","14,689,300",0.43,"46,950","2,311,231",2.51
3404,2015-04-29,"1,990.29","13,099,000",1.15,"46,900","2,422,884",-0.11
3405,2015-04-30,"1,974.19","11,699,900",-0.81,"46,150","2,419,318",-1.6
3406,2015-05-01,,,,,,
3407,2015-05-02,,,,,,
3408,2015-05-03,,,,,,
3409,2015-05-04,"1,942.01","9,994,900",-1.63,"46,800","2,239,896",1.41
3410,2015-05-05,,,,,,
3411,2015-05-06,"1,895.76","10,267,500",-2.38,"45,300","3,291,950",-3.21
3412,2015-05-07,"1,926.28","11,577,000",1.61,"45,900","2,142,745",1.32
3413,2015-05-08,"1,933.22","13,340,100",0.36,"45,950","1,695,019",0.11
3414,2015-05-09,,,,,,
3415,2015-05-10,,,,,,
3416,2015-05-11,"1,937.23","8,843,200",0.21,"46,300","1,592,730",0.76
3417,2015-05-12,"1,906.91","12,351,400",-1.57,"46,050","2,364,231",-0.54
3418,2015-05-13,"1,945.86","13,431,900",2.04,"45,250","1,896,100",-1.74
3419,2015-05-14,"1,967.26","11,706,700",1.1,"45,550","1,889,682",0.66
3420,2015-05-15,"2,014.28","14,285,900",2.39,"45,300","1,215,027",-0.55
3421,2015-05-16,,,,,,
3422,2015-05-17,,,,,,
3423,2015-05-18,"2,003.98","12,061,500",-0.51,"45,450","2,195,599",0.33
3424,2015-05-19,"2,011.28","13,072,900",0.36,"46,100","1,510,095",1.43
3425,2015-05-20,"2,015.75","11,643,900",0.22,"46,850","1,784,488",1.63
3426,2015-05-21,"1,995.63","11,784,100",-1.0,"46,350","1,880,002",-1.07
3427,2015-05-22,"2,010.60","12,870,300",0.75,"47,850","3,953,338",3.24
3428,2015-05-23,,,,,,
3429,2015-05-24,,,,,,
3430,2015-05-25,,,,,,
3431,2015-05-26,"1,990.81","10,671,900",-0.98,"48,000","3,594,626",0.31
3432,2015-05-27,"1,976.05","13,322,700",-0.74,"48,450","3,441,135",0.94
3433,2015-05-28,"1,991.57","14,813,900",0.79,"49,650","5,512,264",2.48
3434,2015-05-29,"2,026.90","18,899,300",1.77,"51,100","6,512,595",2.92
3435,2015-05-30,,,,,,
3436,2015-05-31,,,,,,
3437,2015-06-01,"2,024.96","10,556,300",-0.1,"50,600","4,623,131",-0.98
3438,2015-06-02,"2,007.28","9,078,300",-0.87,"51,200","2,173,205",1.19
3439,2015-06-03,"1,983.15","8,220,900",-1.2,"49,800","2,724,813",-2.73
3440,2015-06-04,"1,995.17","8,845,300",0.61,"48,300","3,262,007",-3.01
3441,2015-06-05,"2,024.11","8,994,400",1.45,"49,050","2,134,371",1.55
3442,2015-06-06,,,,,,
3443,2015-06-07,,,,,,
3444,2015-06-08,"2,004.93","8,241,900",-0.95,"48,050","1,954,503",-2.04
3445,2015-06-09,"1,996.70","8,470,300",-0.41,"48,000","2,168,902",-0.1
3446,2015-06-10,"1,968.86","8,704,200",-1.39,"47,500","2,649,918",-1.04
3447,2015-06-11,"1,955.95","10,095,600",-0.66,"47,100","2,696,182",-0.84
3448,2015-06-12,"1,949.62","7,860,300",-0.32,"46,550","2,307,036",-1.17
3449,2015-06-13,,,,,,
3450,2015-06-14,,,,,,
3451,2015-06-15,"1,914.11","6,234,500",-1.82,"46,150","1,775,422",-0.86
3452,2015-06-16,"1,884.31","12,255,500",-1.56,"44,200","6,161,260",-4.23
3453,2015-06-17,"1,920.94","13,050,600",1.94,"44,950","3,461,566",1.7
3454,2015-06-18,"1,918.58","7,388,600",-0.12,"44,300","2,225,236",-1.45
3455,2015-06-19,"1,924.91","9,841,400",0.33,"43,550","3,858,378",-1.69
3456,2015-06-20,,,,,,
3457,2015-06-21,,,,,,
3458,2015-06-22,"1,950.51","10,133,600",1.33,"43,850","2,843,715",0.69
3459,2015-06-23,"1,960.31","8,258,600",0.5,"44,150","2,676,531",0.68
3460,2015-06-24,"1,935.89","7,925,100",-1.25,"43,350","2,694,795",-1.81
3461,2015-06-25,"1,930.91","9,969,900",-0.26,"43,100","3,270,655",-0.58
3462,2015-06-26,"1,908.20","17,028,600",-1.18,"42,000","7,935,060",-2.55
3463,2015-06-27,,,,,,
3464,2015-06-28,,,,,,
3465,2015-06-29,"1,885.02","10,702,000",-1.21,"42,600","4,892,150",1.43
3466,2015-06-30,"1,891.56","7,235,000",0.35,"42,300","2,598,797",-0.7
3467,2015-07-01,"1,913.92","6,318,500",1.18,"42,800","2,126,825",1.18
3468,2015-07-02,"1,919.84","7,372,900",0.31,"42,100","2,592,544",-1.64
3469,2015-07-03,"1,918.29","7,371,700",-0.08,"42,650","2,903,385",1.31
3470,2015-07-04,,,,,,
3471,2015-07-05,,,,,,
3472,2015-07-06,"1,861.63","8,750,700",-2.95,"40,750","4,533,535",-4.45
3473,2015-07-07,"1,870.35","7,949,300",0.47,"41,350","3,183,795",1.47
3474,2015-07-08,"1,864.94","8,373,400",-0.29,"40,900","3,335,846",-1.09
3475,2015-07-09,"1,855.74","8,748,600",-0.49,"40,950","3,018,029",0.12
3476,2015-07-10,"1,870.53","7,830,500",0.8,"40,850","2,738,522",-0.24
3477,2015-07-11,,,,,,
3478,2015-07-12,,,,,,
3479,2015-07-13,"1,904.17","7,594,000",1.8,"40,550","3,707,444",-0.73
3480,2015-07-14,"1,863.39","19,047,300",-2.14,"37,850","15,180,511",-6.66
3481,2015-07-15,"1,885.50","12,778,200",1.19,"39,300","8,281,669",3.83
3482,2015-07-16,"1,944.12","11,265,700",3.11,"39,450","2,373,825",0.38
3483,2015-07-17,"1,961.41","9,831,100",0.89,"39,950","3,352,178",1.27
3484,2015-07-18,,,,,,
3485,2015-07-19,,,,,,
3486,2015-07-20,"1,930.55","6,947,300",-1.57,"38,650","2,535,208",-3.25
3487,2015-07-21,"1,924.52","7,284,300",-0.31,"39,050","2,531,422",1.03
3488,2015-07-22,"1,897.73","9,773,800",-1.39,"38,200","3,986,610",-2.18
3489,2015-07-23,"1,870.18","13,225,000",-1.45,"39,000","8,215,778",2.09
3490,2015-07-24,"1,858.24","7,374,400",-0.64,"38,550","3,411,382",-1.15
3491,2015-07-25,,,,,,
3492,2015-07-26,,,,,,
3493,2015-07-27,"1,824.39","9,407,800",-1.82,"37,250","4,142,170",-3.37
3494,2015-07-28,"1,808.80","8,182,500",-0.85,"37,100","3,657,208",-0.4
3495,2015-07-29,"1,812.45","7,100,600",0.2,"37,000","3,040,352",-0.27
3496,2015-07-30,"1,745.88","13,939,400",-3.67,"34,500","9,328,208",-6.76
3497,2015-07-31,"1,783.36","11,269,400",2.15,"37,100","7,074,785",7.54
3498,2015-08-01,,,,,,
3499,2015-08-02,,,,,,
3500,2015-08-03,"1,739.68","9,701,200",-2.45,"35,950","5,481,242",-3.1
3501,2015-08-04,"1,779.52","8,089,300",2.29,"37,250","4,060,733",3.62
3502,2015-08-05,"1,776.35","6,528,600",-0.18,"37,300","3,330,999",0.13
3503,2015-08-06,"1,757.70","7,468,500",-1.05,"36,100","3,888,988",-3.22
3504,2015-08-07,"1,771.18","18,234,300",0.77,"36,200","3,381,532",0.28
3505,2015-08-08,,,,,,
3506,2015-08-09,,,,,,
3507,2015-08-10,"1,752.13","8,140,800",-1.08,"36,300","1,336,480",0.28
3508,2015-08-11,"1,763.47","16,648,400",0.65,"36,100","2,890,084",-0.55
3509,2015-08-12,"1,724.61","12,508,300",-2.2,"35,800","2,824,462",-0.83
3510,2015-08-13,"1,753.24","9,134,700",1.66,"36,900","2,748,437",3.07
3511,2015-08-14,,,,,,
3512,2015-08-15,,,,,,
