,date,SPXIndex,MSRUITIndex,MSRUMATIndex,MXWO0ITIndex,MXWO0MTIndex,MXUS0ITIndex,MXEF0ITIndex,MXEF0MTIndex,CL1Comdty,LMAHDS03Comdty,LMCADS03Comdty,XAUCurncy,LMNIDS03Comdty,CCMPIndex,NKYIndex,CINDIndex,IXKIndex,XCIIndex,SOXIndex,MSERIndex,NMDPIndex,SZCOMPIndex,KOSPIIndex,FDTRIndex,GDPCQOQIndex,GDPCYOYIndex,GDPCTOT%Index,GPDITOC%Index,GPGSTOC%Index,RGCDCIPIIndex,GDPCUR$Index,GDPCURYIndex,GDPPIQQIndex,GDPCPCECIndex,CPIYOYIndex,CPIXYOYIndex,PCEDEFYIndex,PCECYOYIndex,CPICHNGIndex,CPUPXCHGIndex,FDIDFDMOIndex,FDIDSGMOIndex,FDIUFDYOIndex,FDIUSGYOIndex,USURTOTIndex,USUDMAERIndex,INJCJCIndex,INJCSPIndex,NFPTCHIndex,NFPPCHIndex,USMMMNCHIndex,AWHTOTLIndex,USWHTOTIndex,USEMTOTIndex,USEMNCHGIndex,USERTOTIndex,EMDINP1MIndex,JOLTOPENIndex,JOLTHIRSIndex,JOLTSEPSIndex,CHALYOY%Index,ADPCHNGIndex,USHEYOYIndex,USHETOT%Index,ECIYOYIndex,COSTNFR%Index,PRODNFR%Index,IPYOYIndex,IPCHNGIndex,CPTICHNGIndex,TMNOCHNGIndex,DGNOYOYIndex,DGNOCHNGIndex,MTIBCHNGIndex,MWINCHNGIndex,MGT2TBIndex,MGT2MAIndex,MGT2WHIndex,MGT2WHDUIndex,MGT2REIndex,IPIndex,MTSLRL$Index,AGWHTOTLIndex,NFPTIndex,PIDSPINXIndex,NAPMPMIIndex,NAPMNMIIndex,NAPMPRICIndex,MPMIUSCAIndex,MPMIUSMAIndex,MPMIUSSAIndex,CFNAIIndex,CFNAIMA3Index,OUTFGAFIndex,EMPRGBCIIndex,RCHSINDXIndex,CHPMINDXIndex,MAPMINDXIndex,OEUSKLARIndex,OEUSKLAPIndex,LEITOTLIndex,LEIYOYIndex,LEICHNGIndex,LEIAVGWIndex,LEIWKIJIndex,LEINWCNIndex,NAPMNEWOIndex,LEIMNOIndex,LEIBPIndex,LEISTKPIndex,LEILCIIndex,LEIIRTEIndex,LEIACEIndex,RSTAMOMIndex,RSTAXMOMIndex,RSTAYOYIndex,RSTAXYOYIndex,MBRXYOYWIndex,SAARTOTLIndex,SAARDTOTIndex,CONCCONFIndex,CONSSENTIndex,COMFBTWRIndex,PITLYOYIndex,PITLCHNGIndex,PCECHY%Index,PCECHNCIndex,PIDSDPSIndex,CICRTOTIndex,EHCAUSIndex,USCABALIndex,USTBTOTIndex,USTBEXPIndex,USTBIMPIndex,USTBEXPYIndex,USTBIMPYIndex,IMP1YOY%Index,IMP1CHNGIndex,FRNTTOTLIndex,FRNTTNETIndex,USGG3MIndex,USGG10YRIndex,USTW$Index,JNVNYOYSIndex,JNVNIYOYIndex,MPMIJPCAIndex,MPMIJPMAIndex,MPMIJPSAIndex,CNGDPYOYIndex,GDPNTTLYIndex,CHEFTYOYIndex,CNPPIYIndex,CPMINDXIndex,CPMINORDIndex,CPMINEXOIndex,CNCILIIndex,CNFREXPYIndex,CNFRIMPYIndex,KOGDPYOYIndex,KOGDPQOQIndex,KOECPRCYIndex,KOECGCPYIndex,KOECGVTYIndex,KOECEXPYIndex,KOECIMPYIndex,KOECSPRQIndex,KOECGCSYIndex,KOECSGVQIndex,KOECSEMQIndex,KOECSIMQIndex,KOECFCOYIndex,KOECFCSYIndex,OEKRN022Index,KOGNICNYIndex,KOGNICUYIndex,KOGCGDPYIndex,KOGCSTOQIndex,KODFTOTYIndex,KOCPIIndex,KOCPIYOYIndex,KOCPIMOMIndex,SKCITTLIndex,SKCIYOYIndex,SKCIMOMIndex,KOCLLNSIndex,KOPPIIndex,KOPPIYOYIndex,KOPPIMOMIndex,KOEAUERSIndex,KOEAEMPYIndex,KOUETTYIndex,KOEAPYIndex,KOEAEPRIndex,KOQEEYOYIndex,KOWDRIndex,KOULMGFIndex,KOULMGFYIndex,KOLPIIndex,KOLPIYIndex,SKLIOTARIndex,KOIPISAIndex,KOIPIYIndex,KOIPIMOMIndex,KOIPMSIndex,KOIPMYIndex,KOIPMSMIndex,KOPSIYIndex,KOPIIYIndex,KOIPMCIndex,KOIPMCYIndex,KOIPOPSMIndex,KOIVCPEYIndex,KOIVCCYIndex,KOIVCONYIndex,KOCGCGYIndex,KOCGCGSMIndex,KOSVTOTYIndex,KOSVTOTMIndex,KOVMPRODIndex,KOBSMCIndex,KOBSNMCIndex,SKBSICIndex,SKBSICSAIndex,MPMIKRMAIndex,OEKRKLARIndex,OEKRKLAPIndex,SKLILIIndex,SKLILYIndex,SKLILCIndex,SKLICIIndex,SKLIINVCIndex,SKLICONEIndex,SKLIMORDIndex,SKLICONTIndex,SKLINBARIndex,SKLISPRCIndex,SKLIINTRIndex,SKLIIPALIndex,SKLICNSTIndex,SKLISVCIIndex,SKLIWNRSIndex,SKLISHPPIndex,SKLIIMPTIndex,SKLIEMPPIndex,SKLILAPIndex,SKLILAIIndex,SKLINEIndex,SKLICPYIndex,KOBONTLIndex,KOHSTRIndex,KOHPTTLIndex,KOHPTYOYIndex,KOHCTTLIndex,KOHCTYOYIndex,KOBLTHMLIndex,KOBLTHMYIndex,KOUHTTLIndex,KORSTIndex,KORSTYIndex,KODSDEPTIndex,KODSDISCIndex,KOVMTOTSIndex,KOVMDOMSIndex,KOVMEXPSIndex,KOCCCSIIndex,KOHOINCIndex,KOHOINCYIndex,KOHEUINYIndex,KOHHDIndex,KOHHDYIndex,KOHHLIndex,KOHHLYIndex,EOKOS002Index,KOBPCBIndex,EHCAKRYIndex,KOBPFINIndex,KOBPCAIndex,KODIBALIndex,KOBPTBIndex,KOTRBALIndex,KOEXTOTIndex,KOIMTOTIndex,KOEXTOTYIndex,KOIMTOTYIndex,KOEXPTIIndex,KOEXPTIYIndex,KOEXPTIMIndex,KOIMPTIIndex,KOIMPTIYIndex,KOIMPTIMIndex,KOFDITIndex,KOFDITYIndex,KOELTOTIndex,KOGFBALIndex,KOGFTEXPIndex,KOGFTRIndex,G7BBKOREIndex,GDDBSOKOIndex,KOMSMBYIndex,KOMSM1YIndex,KOMSM2YIndex,KOMSM3YIndex,KOMSLYIndex,KOMSM1FYIndex,KOFETOTIndex,KOFETOT%Index,KORP7DIndex,KOCICOBAIndex,KOCICONFIndex,KRBO3MIndex,KWCDCCurncy,GVSK10YRIndex,Amazon_close,AMD_close,APPLE_close,AppliedMaterials_close,Aspeed_close,Dell_close,EUR_KRW_close,Facebook_close,Google_close,HPE_close,Intel_close,ISECloudComputingIndex_close,JPY_KRW_close,KOSPI200_close,KRXsemiconductor_close,LamResearch_close,MediaTek_close,Micron_close,Microsoft_close,Nuvoton_close,Nvidia_close,Philadelphia_close,QCOM_close,SamsungElectronics_close,ShinEtsuChemical_close,Siltronic_close,SKhynix_close,Sumco_close,TokyoElectron_close,TSMC_close,UMC_close,USDollarIndex_close,USD_KRW_close,per,pbr,psr,memory_price,g2,g4,g8,g16,g32,g64,g128,avg,avg_four,ssd_price,flash_price,option_bit,future_bit
985,2008.9.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6898,3.9619,72.0036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,5.69,5.71,5.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,2008.9.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7311,4.0167,72.3898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,5.7,5.72,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,2008.9.15,1192.7,67.237,250.353,76.19,229.93,74.14,163.82,445.52,95.71,2567,6930,786.65,18105,2179.91,,1781.71,956.88,746.64,311.76,951.07,877.93,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.639,4.0501,72.7669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,5.71,5.72,5.79,76.3,5.18,20.05,15.88,,,1584.61,,212.06,,19.36,80.4,10.6308,,,30.81,,4.34,26.73,,9.3,311.76,46.82,,,,,,,1.6031,1.86,78.91,1111.5,,,,,,,,,,,,,,,,,
988,2008.9.16,1213.59,66.605,238.649,76.01,226.26,74.47,155.33,429.8,91.15,2531,6870,779.73,17400,2207.9,11609.72,1802.46,954.85,749.27,316.36,933.31,863.05,570.745,1387.75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6696,3.92,72.9912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25,,,5.76,5.74,5.74,76.67,5.26,19.98,16.1,,,1638.84,,212.95,,19.48,81.87,11.0114,179,855.44,30.36,,4,25.52,,9.59,316.36,47.92,525000,,,18100,,1653,1.5824,1.78,79.07,1159.5,24,0.92,0.96,,,,,,,,,,,,,,
989,2008.9.17,1156.39,64.209,228.41,72.89,220.03,70.81,159.29,417.68,97.16,2500,6750,863.85,17005,2098.85,11749.79,1723.13,909.43,711.81,312.07,911.42,849.66,559.95,1425.26,2,,,,,,,,,,,,,,,,,,,,,,,430,3327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6898,3.9276,74.1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25,,,5.75,5.75,5.762,71.24,4.9,18.26,15.7,,,1595.12,,206.92,,18.55,77.49,10.6957,183.54,887.64,30.06,,3.9,24.5,,10,312.07,44.94,525000,,,19900,,1690,1.6362,1.75,78.09,1116.25,26.39,1.01,1.06,,,,,,,,,,,,,,
990,2008.9.18,1206.52,64.388,230.911,74.83,221.22,73.61,154.96,424.49,97.88,2495,6749,852.8,16750,2199.1,11489.3,1801.86,949.57,739.34,327.71,904.37,846.98,547.095,1392.42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.08,5.3,19.16,15.3,,,1652.3,,205.45,,19.26,80.64,10.9301,179.25,860.98,30,,4.26,24.01,,10.89,327.71,46.7,517000,,,18550,,1693,1.6084,1.7,78.02,1154,24.6,0.94,0.99,,,,,,,,,,,,,,
991,2008.9.19,1255.08,68.802,255.384,77.62,238.98,75.9,166.54,464.33,104.55,2535,7060,873.55,16950,2273.9,11920.86,1861.51,972.67,758.99,333.91,979,892.14,595.722,1455.78,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.5,5.42,20.13,7.17,,,1648.69,,221.85,,19.23,84.46,10.6068,188.31,912.03,32.77,,4.84,23.5,,11.41,333.91,48.74,558000,,,20050,,1694,1.724,1.73,77.68,1139.7,26.59,1.02,1.07,,,,,,,,,,,,,,
992,2008.9.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8124,3.9904,74.3123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25,,,5.76,5.76,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,2008.9.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8539,3.8954,74.3938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25,,,5.77,5.77,5.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,2008.9.22,1207.09,67.503,256.401,75.39,242.56,73.12,168.76,470.93,120.92,2548,7250,897,17475,2178.98,12090.59,1791.39,940.85,735.83,318.52,958.58,885.81,618.339,1460.34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8333,3.9314,74.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25,,,5.78,5.78,5.835,74.32,4.99,18.72,15.48,,,1668.2,,214.71,,18.5,80.92,10.7014,189.16,893.51,31.43,,4.33,25.32,,11.17,318.52,45.96,558000,,,19500,,1680,1.7334,1.91,76.15,1134.75,25.86,0.99,1.04,,,,,,,,,,,,,,
995,2008.9.23,1188.22,67.135,247.92,75.01,235.06,72.58,168.87,453.76,106.61,2510,6980,892.15,17200,2153.33,,1762.91,933.38,730.42,312.67,944.11,878.25,584.257,1481.37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8537,3.886,74.5535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25,,,5.78,5.79,5.967,70.77,4.94,18.12,15.5,,,1682.36,,213.07,,18.63,79.61,10.8851,191.58,924.01,30.52,,4.09,25.34,,10.85,312.67,45.91,560000,,,20000,,,1.7134,1.97,76.47,1148.6,26.52,1.02,1.06,,,,,,,,,,,,,,
996,2008.9.24,1185.87,66.343,243.003,75.14,232.67,73.04,167.27,451.48,105.73,2503,6910,883,17200,2155.68,12115.03,1750.82,940.81,736.9,315.63,938.24,889.61,589.256,1495.98,2,,,,,,,,,,,,,,,,,,,,,,,424,3385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.833,3.8349,74.9655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.94,4.88,18.39,15.56,,,1687.01,,215.26,,18.7,78.56,10.8614,193.18,937.51,30.8,,4.36,25.46,,11.25,315.63,45.29,564000,,,20300,,1700,1.662,2.04,76.79,1154.3,26.92,1.03,1.08,,,,,,,,,,,,,,
997,2008.9.25,1209.18,67.54,243.913,76.23,230.52,74.43,165.89,455.71,108.02,2509,6930,877.83,17075,2186.57,12006.53,1770.97,956.91,753.66,319.89,961.22,901.55,607.794,1501.63,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.01,5.23,18.85,15.59,,,1693.55,,218.2,,18.57,79.77,10.8858,193.87,931.77,31.28,,4.67,25.74,,11.47,319.89,46.54,567000,,,20150,,1674,1.6449,2.15,76.99,1158.3,26.72,1.02,1.07,0.014643555,,,,,,,,,,,0.003111572,,
998,2008.9.26,1213.01,65.732,233.935,75.61,222.63,74.58,161.44,443.33,106.89,2490,6775,878.75,17000,2183.34,11893.16,1763.2,960.79,757.13,321.62,944.84,870.89,614.042,1476.33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.08,5.16,18.32,15.62,,,1696.89,,210.72,,19.2,79.69,10.9543,190.6,907.2,30.5,,4.65,26.14,,11.69,321.62,45.84,553000,,,19400,,1650,1.6548,2.1,76.95,1161.1,25.72,0.98,1.03,,,,,,,,,,,,,,
999,2008.9.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7613,3.8104,74.8193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25,,,5.79,5.79,6.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,2008.9.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7925,3.8292,74.7579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25,,,5.79,5.79,5.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2008.9.29,1106.39,61.48,210.686,69.77,205.18,67.83,158.51,405.53,96.37,2441,6440,908.75,16400,1983.73,11743.61,1618.88,864.98,686.78,293.31,897.87,815.24,,1456.36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6799,3.8009,74.9578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25,,,5.79,5.79,5.91,61.32,4.29,15.04,14.63,,,1709.67,,190.54,,17.27,73.53,11.3887,188.1,889.61,29.99,,4.03,25.01,,10.1,293.31,39.88,544000,,,19350,,1641,,1.92,77.47,1185.5,25.66,0.98,1.03,,,,,,,,,,,,,,
1002,2008.9.30,1166.36,60.187,211.842,71.53,202.78,70.9,154,412.05,100.64,2425,6360,870.95,15850,2091.88,11259.86,1690.82,919.53,724.37,306.89,906.55,825.12,,1448.06,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7105,3.8291,73.959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25,,,5.79,5.79,5.91,65.32,5.25,16.24,14.96,,,1704.27,,196.35,,18.73,76.94,11.3826,186.62,891.65,30.07,,4.05,25.54,,10.71,306.89,42.97,539000,,,19350,,1580,1.6208,1.88,79.45,1206.95,25.66,0.98,1.03,,,,,,,,,,,,,,
1003,2008.10.1,1161.07,59.96,206.458,70.85,201.2,69.93,155.96,409.87,98.53,2412,6160,870.87,15950,2069.4,11368.26,1660.88,906.51,711.2,303.23,912.73,833.58,,1439.67,2,,,,,,,,,,,,,,,,,,,,,,,421,3384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6898,3.8704,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25,,,5.79,5.79,6.01,68.41,4.74,15.59,14.77,,,1665.45,,201.75,,18.52,75.17,11.2247,185.52,894.03,30.38,,4.3,26.28,,10.41,303.23,41.52,533000,,,19450,,1575,1.6243,1.93,79.46,1187.4,25.79,0.99,1.03,,,,,,,,,,,,,,
1004,2008.10.2,1114.28,57.698,192.949,68.04,184.18,66.87,151,376.24,93.97,2301,5850,836.45,15300,1976.72,11154.76,1566.58,867.33,682.14,288.55,896.12,813.34,,1419.65,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.41,4.14,14.3,14.27,,,1690.42,,193.19,,17.2,72,11.6105,182.7,874.32,28.47,,4.48,25.7,,9.33,288.55,40.57,528000,,,19000,,1560,1.5856,1.93,80.44,1223.75,25.19,0.96,1.01,,,,,,,,,,,,,,
1005,2008.10.3,1099.23,57.689,201.556,67.12,186.09,66.26,150.88,364.41,93.88,2339,6010,835.58,15150,1947.39,10938.14,1528.08,856.12,677.56,284.74,922.47,817.81,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.59,4.53,13.87,14.08,,,1685.23,,191.72,,17.31,69.64,11.6194,,,26.11,,4.44,26.24,,9.03,284.74,40.87,,,,,,1500,1.5948,1.94,80.31,1223.75,,,,,,,,,,,,,,,,,
