,date,KRXsemiconductor_close,FDTRIndex_x,FDTRIndex_y,USGG3MIndex,USGG10YRIndex,USTW$Index,INJCJCIndex,INJCSPIndex,USEMNCHGIndex,NFPPCHIndex,NFPTCHIndex,USMMMNCHIndex,OUTFGAFIndex,KOIMTOTYIndex,KOFETOT%Index,KOEXTOTYIndex,KOCPIMOMIndex,SKCIMOMIndex,USHETOT%Index,KOCPIYOYIndex,SKCIYOYIndex,USHEYOYIndex,USURTOTIndex,KOFETOTIndex,SAARTOTLIndex,NAPMPRICIndex,KOCPIIndex,CONCCONFIndex,NAPMNEWOIndex,SKCITTLIndex,CHPMINDXIndex,USWHTOTIndex,NAPMPMIIndex,SKBSICIndex,CONSSENTIndex,USERTOTIndex,LEIWKIJIndex,KOEXTOTIndex,KOIMTOTIndex,NFPTIndex,USEMTOTIndex,KOIVCONYIndex,KOEXPTIYIndex,KOIMPTIYIndex,KOIPMYIndex,KOIPIYIndex,KOPSIYIndex,LEIYOYIndex,KOPIIYIndex,IPYOYIndex,KOIPOPSMIndex,KOEXPTIMIndex,KOIPMSMIndex,KOIPIMOMIndex,TMNOCHNGIndex,KOIPMCYIndex,KOIMPTIMIndex,LEIIRTEIndex,PITLYOYIndex,CFNAIIndex,PITLCHNGIndex,KOPPIYOYIndex,IPCHNGIndex,CFNAIMA3Index,LEICHNGIndex,LEIACEIndex,SKLILYIndex,KOPPIMOMIndex,CPIYOYIndex,CPICHNGIndex,PCEDEFYIndex,CPUPXCHGIndex,CPIXYOYIndex,PCECYOYIndex,PIDSDPSIndex,KOIPMSIndex,KOIPISAIndex,SKLILIIndex,SKLILCIndex,SKLICIIndex,KOIPMCIndex,KOIMPTIIndex,LEIAVGWIndex,KOPPIIndex,IPIndex,LEITOTLIndex,KOEXPTIIndex,CPTICHNGIndex,LEISTKPIndex,LEIBPIndex,PIDSPINXIndex,LEIMNOIndex,LEINWCNIndex,KOBPCBIndex,KOBPFINIndex,KOBPTBIndex,KODIBALIndex,FRNTTNETIndex,FRNTTOTLIndex,KOBPCAIndex,KOMSMBYIndex,CICRTOTIndex,KOMSM1FYIndex,KOMSM1YIndex,MTIBCHNGIndex,MGT2TBIndex,MGT2REIndex,OEUSKLAPIndex,OEUSKLARIndex,OEKRN022Index,GPDITOC%Index,KOECGCPYIndex,KOECIMPYIndex,KOECGCSYIndex,KOECSIMQIndex,KOECPRCYIndex,KOECSPRQIndex,KOECFCSYIndex,KOECFCOYIndex,KOECSEMQIndex,GDPCQOQIndex,GPGSTOC%Index,KOECEXPYIndex,GDPCYOYIndex,GDPCTOT%Index,GDPCURYIndex,KOECSGVQIndex,KOECGVTYIndex,GDPPIQQIndex,GDPCPCECIndex,GDPCUR$Index,USCABALIndex,JNVNIYOYIndex,COSTNFR%Index,KOGNICNYIndex,KODFTOTYIndex,KOGNICUYIndex,EHCAUSIndex,KOGCGDPYIndex,PRODNFR%Index,KOGCSTOQIndex
10,2006-01-12,1038.79,4.25,4.25,4.3035,4.4026,84.6642,326.0,2561.0,398.0,310.0,278.0,17.0,5.4,18.7,8.63,3.6,0.6,0.2,0.4,2.2,1.3,3.3,4.7,216.93,17.63,65.0,79.306,106.78,58.9,79.1,60.9,33.9,55.0,102.6,91.2,62.9,295.6,23257.866,23089.304,135446.0,143150.0,10.9,-9.83,2.24,5.54,5.67,4.28,3.0,4.64,2.31,3.44,-2.43,4.86,3.93,-1.7,4.9,-0.93,0.13,8.2,0.73,1.7,0.8,0.12,0.71,0.8,0.1,5.3,0.3,4.0,0.6,3.2,0.2,2.1,2.06622,4.2,71.5,71.4,70.1,71.3,73.1,79.8,68.32,41.0,86.5,101.0627,102.8,88.22,80.655,1278.72,2212.0,10813.3,42934.0,154230.0,-78.3,1499.7,1665.2,96.6,232.248,70.98100000000001,-8.6,9.0,1.41,12.6,1.7,0.7,1.25,1.47,2.8992,87.029,10330.5,6.1,7.4,14.9,6.5,6.7,5.7,1.0,1.3,6.1,2.9,5.4,5.2,13.3,3.4,4.5,6.6,2.5,7.5,2.8,2.3,13603.93,-198.2,13.6,5.2,3.0,-0.7,5.2,-5.67,5.6,2.9,0.6
11,2006-01-13,1056.05,4.25,4.25,4.3222,4.3534,84.4212,285.0,2586.0,398.0,310.0,278.0,17.0,5.4,18.7,8.63,3.6,0.6,0.2,0.4,2.2,1.3,3.3,4.7,216.93,17.63,65.0,79.306,106.78,58.9,79.1,60.9,33.9,55.0,102.6,91.2,62.9,295.6,23257.866,23089.304,135446.0,143150.0,10.9,-9.83,2.24,5.54,5.67,4.28,3.0,4.64,2.31,3.44,-2.43,4.86,3.93,-1.7,4.9,-0.93,0.13,8.2,0.73,1.7,0.8,0.12,0.71,0.8,0.1,5.3,0.3,4.0,0.6,3.2,0.2,2.1,2.06622,4.2,71.5,71.4,70.1,71.3,73.1,79.8,68.32,41.0,86.5,101.0627,102.8,88.22,80.655,1278.72,2212.0,10813.3,42934.0,154230.0,-78.3,1499.7,1665.2,96.6,232.248,70.98100000000001,-8.6,9.0,1.41,12.6,1.7,0.7,1.25,1.47,2.8992,87.029,10330.5,6.1,7.4,14.9,6.5,6.7,5.7,1.0,1.3,6.1,2.9,5.4,5.2,13.3,3.4,4.5,6.6,2.5,7.5,2.8,2.3,13603.93,-198.2,13.6,5.2,3.0,-0.7,5.2,-5.67,5.6,2.9,0.6
12,2006-01-14,1056.05,4.25,4.25,4.3222,4.3534,84.4212,285.0,2586.0,398.0,310.0,278.0,17.0,5.4,18.7,8.63,3.6,0.6,0.2,0.4,2.2,1.3,3.3,4.7,216.93,17.63,65.0,79.306,106.78,58.9,79.1,60.9,33.9,55.0,102.6,91.2,62.9,295.6,23257.866,23089.304,135446.0,143150.0,10.9,-9.83,2.24,5.54,5.67,4.28,3.0,4.64,2.31,3.44,-2.43,4.86,3.93,-1.7,4.9,-0.93,0.13,8.2,0.73,1.7,0.8,0.12,0.71,0.8,0.1,5.3,0.3,4.0,0.6,3.2,0.2,2.1,2.06622,4.2,71.5,71.4,70.1,71.3,73.1,79.8,68.32,41.0,86.5,101.0627,102.8,88.22,80.655,1278.72,2212.0,10813.3,42934.0,154230.0,-78.3,1499.7,1665.2,96.6,232.248,70.98100000000001,-8.6,9.0,1.41,12.6,1.7,0.7,1.25,1.47,2.8992,87.029,10330.5,6.1,7.4,14.9,6.5,6.7,5.7,1.0,1.3,6.1,2.9,5.4,5.2,13.3,3.4,4.5,6.6,2.5,7.5,2.8,2.3,13603.93,-198.2,13.6,5.2,3.0,-0.7,5.2,-5.67,5.6,2.9,0.6
13,2006-01-15,1056.05,4.25,4.25,4.3222,4.3534,84.4212,285.0,2586.0,398.0,310.0,278.0,17.0,5.4,18.7,8.63,3.6,0.6,0.2,0.4,2.2,1.3,3.3,4.7,216.93,17.63,65.0,79.306,106.78,58.9,79.1,60.9,33.9,55.0,102.6,91.2,62.9,295.6,23257.866,23089.304,135446.0,143150.0,10.9,-9.83,2.24,5.54,5.67,4.28,3.0,4.64,2.31,3.44,-2.43,4.86,3.93,-1.7,4.9,-0.93,0.13,8.2,0.73,1.7,0.8,0.12,0.71,0.8,0.1,5.3,0.3,4.0,0.6,3.2,0.2,2.1,2.06622,4.2,71.5,71.4,70.1,71.3,73.1,79.8,68.32,41.0,86.5,101.0627,102.8,88.22,80.655,1278.72,2212.0,10813.3,42934.0,154230.0,-78.3,1499.7,1665.2,96.6,232.248,70.98100000000001,-8.6,9.0,1.41,12.6,1.7,0.7,1.25,1.47,2.8992,87.029,10330.5,6.1,7.4,14.9,6.5,6.7,5.7,1.0,1.3,6.1,2.9,5.4,5.2,13.3,3.4,4.5,6.6,2.5,7.5,2.8,2.3,13603.93,-198.2,13.6,5.2,3.0,-0.7,5.2,-5.67,5.6,2.9,0.6
14,2006-01-16,1067.71,4.25,4.25,4.3217,4.3534,84.4212,285.0,2586.0,398.0,310.0,278.0,17.0,5.4,18.7,8.63,3.6,0.6,0.2,0.4,2.2,1.3,3.3,4.7,216.93,17.63,65.0,79.306,106.78,58.9,79.1,60.9,33.9,55.0,102.6,91.2,62.9,295.6,23257.866,23089.304,135446.0,143150.0,10.9,-9.83,2.24,5.54,5.67,4.28,3.0,4.64,2.31,3.44,-2.43,4.86,3.93,-1.7,4.9,-0.93,0.13,8.2,0.73,1.7,0.8,0.12,0.71,0.8,0.1,5.3,0.3,4.0,0.6,3.2,0.2,2.1,2.06622,4.2,71.5,71.4,70.1,71.3,73.1,79.8,68.32,41.0,86.5,101.0627,102.8,88.22,80.655,1278.72,2212.0,10813.3,42934.0,154230.0,-78.3,1499.7,1665.2,96.6,232.248,70.98100000000001,-8.6,9.0,1.41,12.6,1.7,0.7,1.25,1.47,2.8992,87.029,10330.5,6.1,7.4,14.9,6.5,6.7,5.7,1.0,1.3,6.1,2.9,5.4,5.2,13.3,3.4,4.5,6.6,2.5,7.5,2.8,2.3,13603.93,-198.2,13.6,5.2,3.0,-0.7,5.2,-5.67,5.6,2.9,0.6
15,2006-01-17,1049.4,4.25,4.25,4.3212,4.324,84.8025,285.0,2586.0,398.0,310.0,278.0,17.0,5.4,18.7,8.63,3.6,0.6,0.2,0.4,2.2,1.3,3.3,4.7,216.93,17.63,65.0,79.306,106.78,58.9,79.1,60.9,33.9,55.0,102.6,91.2,62.9,295.6,23257.866,23089.304,135446.0,143150.0,10.9,-9.83,2.24,5.54,5.67,4.28,3.0,4.64,2.31,3.44,-2.43,4.86,3.93,-1.7,4.9,-0.93,0.13,8.2,0.73,1.7,0.8,0.12,0.71,0.8,0.1,5.3,0.3,4.0,0.6,3.2,0.2,2.1,2.06622,4.2,71.5,71.4,70.1,71.3,73.1,79.8,68.32,41.0,86.5,101.0627,102.8,88.22,80.655,1278.72,2212.0,10813.3,42934.0,154230.0,-78.3,1499.7,1665.2,96.6,232.248,70.98100000000001,-8.6,9.0,1.41,12.6,1.7,0.7,1.25,1.47,2.8992,87.029,10330.5,6.1,7.4,14.9,6.5,6.7,5.7,1.0,1.3,6.1,2.9,5.4,5.2,13.3,3.4,4.5,6.6,2.5,7.5,2.8,2.3,13603.93,-198.2,13.6,5.2,3.0,-0.7,5.2,-5.67,5.6,2.9,0.6
16,2006-01-18,1000.4,4.25,4.25,4.3455,4.3318,84.9122,285.0,2586.0,398.0,310.0,278.0,17.0,5.4,18.7,8.63,3.6,0.6,0.2,0.4,2.2,1.3,3.3,4.7,216.93,17.63,65.0,79.306,106.78,58.9,79.1,60.9,33.9,55.0,102.6,91.2,62.9,295.6,23257.866,23089.304,135446.0,143150.0,10.9,-9.83,2.24,5.54,5.67,4.28,3.0,4.64,2.31,3.44,-2.43,4.86,3.93,-1.7,4.9,-0.93,0.13,8.2,0.73,1.7,0.8,0.12,0.71,0.8,0.1,5.3,0.3,4.0,0.6,3.2,0.2,2.1,2.06622,4.2,71.5,71.4,70.1,71.3,73.1,79.8,68.32,41.0,86.5,101.0627,102.8,88.22,80.655,1278.72,2212.0,10813.3,42934.0,154230.0,-78.3,1499.7,1665.2,96.6,232.248,70.98100000000001,-8.6,9.0,1.41,12.6,1.7,0.7,1.25,1.47,2.8992,87.029,10330.5,6.1,7.4,14.9,6.5,6.7,5.7,1.0,1.3,6.1,2.9,5.4,5.2,13.3,3.4,4.5,6.6,2.5,7.5,2.8,2.3,13603.93,-198.2,13.6,5.2,3.0,-0.7,5.2,-5.67,5.6,2.9,0.6
17,2006-01-19,1007.93,4.25,4.25,4.3449,4.3729,84.6719,285.0,2586.0,398.0,310.0,278.0,17.0,5.4,18.7,8.63,3.6,0.6,0.2,0.4,2.2,1.3,3.3,4.7,216.93,17.63,65.0,79.306,106.78,58.9,79.1,60.9,33.9,55.0,102.6,91.2,62.9,295.6,23257.866,23089.304,135446.0,143150.0,10.9,-9.83,2.24,5.54,5.67,4.28,3.0,4.64,2.31,3.44,-2.43,4.86,3.93,-1.7,4.9,-0.93,0.13,8.2,0.73,1.7,0.8,0.12,0.71,0.8,0.1,5.3,0.3,4.0,0.6,3.2,0.2,2.1,2.06622,4.2,71.5,71.4,70.1,71.3,73.1,79.8,68.32,41.0,86.5,101.0627,102.8,88.22,80.655,1278.72,2212.0,10813.3,42934.0,154230.0,-78.3,1499.7,1665.2,96.6,232.248,70.98100000000001,-8.6,9.0,1.41,12.6,1.7,0.7,1.25,1.47,2.8992,87.029,10330.5,6.1,7.4,14.9,6.5,6.7,5.7,1.0,1.3,6.1,2.9,5.4,5.2,13.3,3.4,4.5,6.6,2.5,7.5,2.8,2.3,13603.93,-198.2,13.6,5.2,3.0,-0.7,5.2,-5.67,5.6,2.9,0.6
18,2006-01-20,959.45,4.25,4.25,4.3537,4.3493,84.42,290.0,2516.0,398.0,310.0,278.0,17.0,5.4,18.7,8.63,3.6,0.6,0.2,0.4,2.2,1.3,3.3,4.7,216.93,17.63,65.0,79.306,106.78,58.9,79.1,60.9,33.9,55.0,102.6,91.2,62.9,295.6,23257.866,23089.304,135446.0,143150.0,10.9,-9.83,2.24,5.54,5.67,4.28,3.0,4.64,2.31,3.44,-2.43,4.86,3.93,-1.7,4.9,-0.93,0.13,8.2,0.73,1.7,0.8,0.12,0.71,0.8,0.1,5.3,0.3,4.0,0.6,3.2,0.2,2.1,2.06622,4.2,71.5,71.4,70.1,71.3,73.1,79.8,68.32,41.0,86.5,101.0627,102.8,88.22,80.655,1278.72,2212.0,10813.3,42934.0,154230.0,-78.3,1499.7,1665.2,96.6,232.248,70.98100000000001,-8.6,9.0,1.41,12.6,1.7,0.7,1.25,1.47,2.8992,87.029,10330.5,6.1,7.4,14.9,6.5,6.7,5.7,1.0,1.3,6.1,2.9,5.4,5.2,13.3,3.4,4.5,6.6,2.5,7.5,2.8,2.3,13603.93,-198.2,13.6,5.2,3.0,-0.7,5.2,-5.67,5.6,2.9,0.6
19,2006-01-21,959.45,4.25,4.25,4.3537,4.3493,84.42,290.0,2516.0,398.0,310.0,278.0,17.0,5.4,18.7,8.63,3.6,0.6,0.2,0.4,2.2,1.3,3.3,4.7,216.93,17.63,65.0,79.306,106.78,58.9,79.1,60.9,33.9,55.0,102.6,91.2,62.9,295.6,23257.866,23089.304,135446.0,143150.0,10.9,-9.83,2.24,5.54,5.67,4.28,3.0,4.64,2.31,3.44,-2.43,4.86,3.93,-1.7,4.9,-0.93,0.13,8.2,0.73,1.7,0.8,0.12,0.71,0.8,0.1,5.3,0.3,4.0,0.6,3.2,0.2,2.1,2.06622,4.2,71.5,71.4,70.1,71.3,73.1,79.8,68.32,41.0,86.5,101.0627,102.8,88.22,80.655,1278.72,2212.0,10813.3,42934.0,154230.0,-78.3,1499.7,1665.2,96.6,232.248,70.98100000000001,-8.6,9.0,1.41,12.6,1.7,0.7,1.25,1.47,2.8992,87.029,10330.5,6.1,7.4,14.9,6.5,6.7,5.7,1.0,1.3,6.1,2.9,5.4,5.2,13.3,3.4,4.5,6.6,2.5,7.5,2.8,2.3,13603.93,-198.2,13.6,5.2,3.0,-0.7,5.2,-5.67,5.6,2.9,0.6
20,2006-01-22,959.45,4.25,4.25,4.3537,4.3493,84.42,290.0,2516.0,398.0,310.0,278.0,17.0,5.4,18.7,8.63,3.6,0.6,0.2,0.4,2.2,1.3,3.3,4.7,216.93,17.63,65.0,79.306,106.78,58.9,79.1,60.9,33.9,55.0,102.6,91.2,62.9,295.6,23257.866,23089.304,135446.0,143150.0,10.9,-9.83,2.24,5.54,5.67,4.28,3.0,4.64,2.31,3.44,-2.43,4.86,3.93,-1.7,4.9,-0.93,0.13,8.2,0.73,1.7,0.8,0.12,0.71,0.8,0.1,5.3,0.3,4.0,0.6,3.2,0.2,2.1,2.06622,4.2,71.5,71.4,70.1,71.3,73.1,79.8,68.32,41.0,86.5,101.0627,102.8,88.22,80.655,1278.72,2212.0,10813.3,42934.0,154230.0,-78.3,1499.7,1665.2,96.6,232.248,70.98100000000001,-8.6,9.0,1.41,12.6,1.7,0.7,1.25,1.47,2.8992,87.029,10330.5,6.1,7.4,14.9,6.5,6.7,5.7,1.0,1.3,6.1,2.9,5.4,5.2,13.3,3.4,4.5,6.6,2.5,7.5,2.8,2.3,13603.93,-198.2,13.6,5.2,3.0,-0.7,5.2,-5.67,5.6,2.9,0.6
21,2006-01-23,923.22,4.25,4.25,4.3429,4.3551,83.694,290.0,2516.0,398.0,310.0,278.0,17.0,5.4,18.7,8.63,3.6,0.6,0.2,0.4,2.2,1.3,3.3,4.7,216.93,17.63,65.0,79.306,106.78,58.9,79.1,60.9,33.9,55.0,102.6,91.2,62.9,295.6,23257.866,23089.304,135446.0,143150.0,10.9,-9.83,2.24,5.54,5.67,4.28,3.0,4.64,2.31,3.44,-2.43,4.86,3.93,-1.7,4.9,-0.93,0.13,8.2,0.73,1.7,0.8,0.12,0.71,0.8,0.1,5.3,0.3,4.0,0.6,3.2,0.2,2.1,2.06622,4.2,71.5,71.4,70.1,71.3,73.1,79.8,68.32,41.0,86.5,101.0627,102.8,88.22,80.655,1278.72,2212.0,10813.3,42934.0,154230.0,-78.3,1499.7,1665.2,96.6,232.248,70.98100000000001,-8.6,9.0,1.41,12.6,1.7,0.7,1.25,1.47,2.8992,87.029,10330.5,6.1,7.4,14.9,6.5,6.7,5.7,1.0,1.3,6.1,2.9,5.4,5.2,13.3,3.4,4.5,6.6,2.5,7.5,2.8,2.3,13603.93,-198.2,13.6,5.2,3.0,-0.7,5.2,-5.67,5.6,2.9,0.6
22,2006-01-24,968.25,4.25,4.25,4.3874,4.3904,83.7148,290.0,2516.0,398.0,310.0,278.0,17.0,5.4,18.7,8.63,3.6,0.6,0.2,0.4,2.2,1.3,3.3,4.7,216.93,17.63,65.0,79.306,106.78,58.9,79.1,60.9,33.9,55.0,102.6,91.2,62.9,295.6,23257.866,23089.304,135446.0,143150.0,10.9,-9.83,2.24,5.54,5.67,4.28,3.0,4.64,2.31,3.44,-2.43,4.86,3.93,-1.7,4.9,-0.93,0.13,8.2,0.73,1.7,0.8,0.12,0.71,0.8,0.1,5.3,0.3,4.0,0.6,3.2,0.2,2.1,2.06622,4.2,71.5,71.4,70.1,71.3,73.1,79.8,68.32,41.0,86.5,101.0627,102.8,88.22,80.655,1278.72,2212.0,10813.3,42934.0,154230.0,-78.3,1499.7,1665.2,96.6,232.248,70.98100000000001,-8.6,9.0,1.41,12.6,1.7,0.7,1.25,1.47,2.8992,87.029,10330.5,6.1,7.4,14.9,6.5,6.7,5.7,1.0,1.3,6.1,2.9,5.4,5.2,13.3,3.4,4.5,6.6,2.5,7.5,2.8,2.3,13603.93,-198.2,13.6,5.2,3.0,-0.7,5.2,-5.67,5.6,2.9,0.6
23,2006-01-25,993.61,4.25,4.25,4.418,4.4754,83.8183,290.0,2516.0,398.0,310.0,278.0,17.0,5.4,18.7,8.63,3.6,0.6,0.2,0.4,2.2,1.3,3.3,4.7,216.93,17.63,65.0,79.306,106.78,58.9,79.1,60.9,33.9,55.0,102.6,91.2,62.9,295.6,23257.866,23089.304,135446.0,143150.0,10.9,-9.83,2.24,5.54,5.67,4.28,3.0,4.64,2.31,3.44,-2.43,4.86,3.93,-1.7,4.9,-0.93,0.13,8.2,0.73,1.7,0.8,0.12,0.71,0.8,0.1,5.3,0.3,4.0,0.6,3.2,0.2,2.1,2.06622,4.2,71.5,71.4,70.1,71.3,73.1,79.8,68.32,41.0,86.5,101.0627,102.8,88.22,80.655,1278.72,2212.0,10813.3,42934.0,154230.0,-78.3,1499.7,1665.2,96.6,232.248,70.98100000000001,-8.6,9.0,1.41,12.6,1.7,0.7,1.25,1.47,2.8992,87.029,10330.5,6.1,7.4,14.9,6.5,6.7,5.7,1.0,1.3,6.1,2.9,5.4,5.2,13.3,3.4,4.5,6.6,2.5,7.5,2.8,2.3,13603.93,-198.2,13.6,5.2,3.0,-0.7,5.2,-5.67,5.6,2.9,0.6
24,2006-01-26,1014.35,4.25,4.25,4.4278,4.5172,84.0222,290.0,2516.0,398.0,310.0,278.0,17.0,5.4,18.7,8.63,3.6,0.6,0.2,0.4,2.2,1.3,3.3,4.7,216.93,17.63,65.0,79.306,106.78,58.9,79.1,60.9,33.9,55.0,102.6,91.2,62.9,295.6,23257.866,23089.304,135446.0,143150.0,10.9,-9.83,2.24,5.54,5.67,4.28,3.0,4.64,2.31,3.44,-2.43,4.86,3.93,-1.7,4.9,-0.93,0.13,8.2,0.73,1.7,0.8,0.12,0.71,0.8,0.1,5.3,0.3,4.0,0.6,3.2,0.2,2.1,2.06622,4.2,71.5,71.4,70.1,71.3,73.1,79.8,68.32,41.0,86.5,101.0627,102.8,88.22,80.655,1278.72,2212.0,10813.3,42934.0,154230.0,-78.3,1499.7,1665.2,96.6,232.248,70.98100000000001,-8.6,9.0,1.41,12.6,1.7,0.7,1.25,1.47,2.8992,87.029,10330.5,6.1,7.4,14.9,6.5,6.7,5.7,1.0,1.3,6.1,2.9,5.4,5.2,13.3,3.4,4.5,6.6,2.5,7.5,2.8,2.3,13603.93,-198.2,13.6,5.2,3.0,-0.7,5.2,-5.67,5.6,2.9,0.6
25,2006-01-27,1029.67,4.25,4.25,4.4366,4.5092,84.3792,282.0,2565.0,398.0,310.0,278.0,17.0,5.4,18.7,8.63,3.6,0.6,0.2,0.4,2.2,1.3,3.3,4.7,216.93,17.63,65.0,79.306,106.78,58.9,79.1,60.9,33.9,55.0,102.6,91.2,62.9,295.6,23257.866,23089.304,135446.0,143150.0,10.9,-9.83,2.24,5.54,5.67,4.28,3.0,4.64,2.31,3.44,-2.43,4.86,3.93,-1.7,4.9,-0.93,0.13,8.2,0.73,1.7,0.8,0.12,0.71,0.8,0.1,5.3,0.3,4.0,0.6,3.2,0.2,2.1,2.06622,4.2,71.5,71.4,70.1,71.3,73.1,79.8,68.32,41.0,86.5,101.0627,102.8,88.22,80.655,1278.72,2212.0,10813.3,42934.0,154230.0,-78.3,1499.7,1665.2,96.6,232.248,70.98100000000001,-8.6,9.0,1.41,12.6,1.7,0.7,1.25,1.47,2.8992,87.029,10330.5,6.1,7.4,14.9,6.5,6.7,5.7,1.0,1.3,6.1,2.9,5.4,5.2,13.3,3.4,4.5,6.6,2.5,7.5,2.8,2.3,13603.93,-198.2,13.6,5.2,3.0,-0.7,5.2,-5.67,5.6,2.9,0.6
26,2006-01-28,1029.67,4.25,4.25,4.4366,4.5092,84.3792,282.0,2565.0,398.0,310.0,278.0,17.0,5.4,18.7,8.63,3.6,0.6,0.2,0.4,2.2,1.3,3.3,4.7,216.93,17.63,65.0,79.306,106.78,58.9,79.1,60.9,33.9,55.0,102.6,91.2,62.9,295.6,23257.866,23089.304,135446.0,143150.0,10.9,-9.83,2.24,5.54,5.67,4.28,3.0,4.64,2.31,3.44,-2.43,4.86,3.93,-1.7,4.9,-0.93,0.13,8.2,0.73,1.7,0.8,0.12,0.71,0.8,0.1,5.3,0.3,4.0,0.6,3.2,0.2,2.1,2.06622,4.2,71.5,71.4,70.1,71.3,73.1,79.8,68.32,41.0,86.5,101.0627,102.8,88.22,80.655,1278.72,2212.0,10813.3,42934.0,154230.0,-78.3,1499.7,1665.2,96.6,232.248,70.98100000000001,-8.6,9.0,1.41,12.6,1.7,0.7,1.25,1.47,2.8992,87.029,10330.5,6.1,7.4,14.9,6.5,6.7,5.7,1.0,1.3,6.1,2.9,5.4,5.2,13.3,3.4,4.5,6.6,2.5,7.5,2.8,2.3,13603.93,-198.2,13.6,5.2,3.0,-0.7,5.2,-5.67,5.6,2.9,0.6
27,2006-01-29,1029.67,4.25,4.25,4.4366,4.5092,84.3792,282.0,2565.0,398.0,310.0,278.0,17.0,5.4,18.7,8.63,3.6,0.6,0.2,0.4,2.2,1.3,3.3,4.7,216.93,17.63,65.0,79.306,106.78,58.9,79.1,60.9,33.9,55.0,102.6,91.2,62.9,295.6,23257.866,23089.304,135446.0,143150.0,10.9,-9.83,2.24,5.54,5.67,4.28,3.0,4.64,2.31,3.44,-2.43,4.86,3.93,-1.7,4.9,-0.93,0.13,8.2,0.73,1.7,0.8,0.12,0.71,0.8,0.1,5.3,0.3,4.0,0.6,3.2,0.2,2.1,2.06622,4.2,71.5,71.4,70.1,71.3,73.1,79.8,68.32,41.0,86.5,101.0627,102.8,88.22,80.655,1278.72,2212.0,10813.3,42934.0,154230.0,-78.3,1499.7,1665.2,96.6,232.248,70.98100000000001,-8.6,9.0,1.41,12.6,1.7,0.7,1.25,1.47,2.8992,87.029,10330.5,6.1,7.4,14.9,6.5,6.7,5.7,1.0,1.3,6.1,2.9,5.4,5.2,13.3,3.4,4.5,6.6,2.5,7.5,2.8,2.3,13603.93,-198.2,13.6,5.2,3.0,-0.7,5.2,-5.67,5.6,2.9,0.6
28,2006-01-30,1029.67,4.25,4.25,4.4464,4.5251,84.5066,282.0,2565.0,398.0,310.0,278.0,17.0,5.4,18.7,8.63,3.6,0.6,0.2,0.4,2.2,1.3,3.3,4.7,216.93,17.63,65.0,79.306,106.78,58.9,79.1,60.9,33.9,55.0,102.6,91.2,62.9,295.6,23257.866,23089.304,135446.0,143150.0,10.9,-9.83,2.24,5.54,5.67,4.28,3.0,4.64,2.31,3.44,-2.43,4.86,3.93,-1.7,4.9,-0.93,0.13,8.2,0.73,1.7,0.8,0.12,0.71,0.8,0.1,5.3,0.3,4.0,0.6,3.2,0.2,2.1,2.06622,4.2,71.5,71.4,70.1,71.3,73.1,79.8,68.32,41.0,86.5,101.0627,102.8,88.22,80.655,1278.72,2212.0,10813.3,42934.0,154230.0,-78.3,1499.7,1665.2,96.6,232.248,70.98100000000001,-8.6,9.0,1.41,12.6,1.7,0.7,1.25,1.47,2.8992,87.029,10330.5,6.1,7.4,14.9,6.5,6.7,5.7,1.0,1.3,6.1,2.9,5.4,5.2,13.3,3.4,4.5,6.6,2.5,7.5,2.8,2.3,13603.93,-198.2,13.6,5.2,3.0,-0.7,5.2,-5.67,5.6,2.9,0.6
29,2006-01-31,1043.74,4.5,4.5,4.46,4.5152,84.1424,282.0,2565.0,398.0,310.0,278.0,17.0,5.4,18.7,8.63,3.6,0.6,0.2,0.4,2.2,1.3,3.3,4.7,216.93,17.63,65.0,79.306,106.78,58.9,79.1,60.9,33.9,55.0,102.6,91.2,62.9,295.6,23257.866,23089.304,135446.0,143150.0,10.9,-9.83,2.24,5.54,5.67,4.28,3.0,4.64,2.31,3.44,-2.43,4.86,3.93,-1.7,4.9,-0.93,0.13,8.2,0.73,1.7,0.8,0.12,0.71,0.8,0.1,5.3,0.3,4.0,0.6,3.2,0.2,2.1,2.06622,4.2,71.5,71.4,70.1,71.3,73.1,79.8,68.32,41.0,86.5,101.0627,102.8,88.22,80.655,1278.72,2212.0,10813.3,42934.0,154230.0,-78.3,1499.7,1665.2,96.6,232.248,70.98100000000001,-8.6,9.0,1.41,12.6,1.7,0.7,1.25,1.47,2.8992,87.029,10330.5,6.1,7.4,14.9,6.5,6.7,5.7,1.0,1.3,6.1,2.9,5.4,5.2,13.3,3.4,4.5,6.6,2.5,7.5,2.8,2.3,13603.93,-198.2,13.6,5.2,3.0,-0.7,5.2,-5.67,5.6,2.9,0.6
